Epot,Ekin,T,Etot,bulk_modulus,pressure,lattice_constant,cohesive_energy,bulk_modulus,material, structure
0.07211611804315081,0.020591719644856222,159.3047099202179,0.09270783768800703,270.9848143343068,0.00032738837535375433,4.01,5.777193130132152,270.9848143343068,Pt,FaceCenteredCubic
0.08542245289125457,0.019823023900107692,153.35781210177078,0.10524547679136226,271.233131915312,-0.0021868653543525474,4.02,5.76497892262076,271.233131915312,Pt,FaceCenteredCubic
0.09836662410882506,0.020550193655576875,158.98345041443648,0.11891681776440194,271.39454607368816,-0.0003711974736966923,4.03,5.751544498405198,271.39454607368816,Pt,FaceCenteredCubic
0.11260270127373984,0.02067809451348555,159.97293596586675,0.13328079578722538,271.51194744167515,7.451843143373896e-05,4.04,5.737238524696014,271.51194744167515,Pt,FaceCenteredCubic
0.12818348201007584,0.02041310577978051,157.92289089517485,0.14859658778985635,271.6145278638261,0.00026226728497362147,4.05,5.722030434572871,271.6145278638261,Pt,FaceCenteredCubic
0.14436256564372676,0.020999511661240717,162.45953088701077,0.1653620773049675,271.1440881477427,-0.0004092414901708147,4.06,5.705725209734239,271.1440881477427,Pt,FaceCenteredCubic
0.15996058688743123,0.02216222765037365,171.45470645092684,0.18212281453780488,269.86293694435733,-0.0009779025162032883,4.07,5.689201885309744,269.86293694435733,Pt,FaceCenteredCubic
0.17692917706102526,0.024051805719882243,186.07314004590177,0.2009809827809075,266.0385971337219,-0.0011594470480656464,4.08,5.671861202764363,266.0385971337219,Pt,FaceCenteredCubic
0.18939314958425635,0.03101193620563676,239.91913188937372,0.2204050857898931,261.3763754016592,0.000960408327365025,4.09,5.655359319978141,261.3763754016592,Pt,FaceCenteredCubic
0.20361507472678236,0.03697908360371275,286.08306096846525,0.2405941583304951,255.06995631505882,-0.0019257996539576788,4.1,5.639511616353502,255.06995631505882,Pt,FaceCenteredCubic
